"Prod_Desc","Sub_Name","Cat_Name","ID_Proj","Proj_Name","BOM_Quant","Proj_City","Proj_State","Proj_Date"
"Eletroduto Rígido PVC Roscável 4"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
"Eletroduto Rígido PVC Roscável 3"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
"Eletroduto Rígido PVC Roscável 2.1/2"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
"Eletroduto Rígido PVC Roscável 2"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
"Eletroduto Rígido PVC Leve 1.1/2"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
"Eletroduto Rígido PVC Leve 1.1/4"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
"Eletroduto Rígido PVC Roscável 1"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
"Eletroduto Rígido PVC Roscável 3/4"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
"Eletroduto Rígido PVC Roscável 1/2"" Preto",Tubos e Eletrodutos,Materiais Elétricos,13212,Catalogo Hidrossol,1.0,Porto Alegre,RS,"2025-03-30"
telhas capa,Telhas,Construção Civil,13213,"13213 - Fabiana",500.0,São Martinho,RS,"2025-03-30"
telhas canal,Telhas,Construção Civil,13213,"13213 - Fabiana",500.0,São Martinho,RS,"2025-03-30"
Lâmpada  9w amarela      ,Lâmpadas,Iluminação,13214,Lampadas  e Refletores- Condomínio  Jangadeiros,20.0,Porto Alegre,RS,"2025-03-31"
Refletor de LED 100w ,Refletores,Iluminação,13214,Lampadas  e Refletores- Condomínio  Jangadeiros,2.0,Porto Alegre,RS,"2025-03-31"
VIDRO LISO INCOLOR 4MM - SEM COLOCACAO,Vidros,Construção Civil,13215,Vidro - Novo Hamburgo - RS,250.0,Novo Hamburgo,RS,"2025-03-31"
Mourão Concreto Curvo - 12x12 C/ 2m,Artefatos de Concreto,Infraestrutura,13216,Mourão  - Porto Alegre - RS,50.0,Porto Alegre,RS,"2025-03-31"
"ADUELA/ GALERIA PRE-MOLDADA DE CONCRETO ARMADO, SECAO RETANGULAR INTERNA DE 2,00 X 2,00 M (L X A), MISULA DE 20 X 20 CM, C = 1,00 M, ESPESSURA MIN = 15 CM, TB-45 E FCK DO CONCRETO = 30 MPA","Tomadas, interruptores e plugues",Materiais Elétricos,13217,AQUISIÇÃO DE TUBOS DE CONCRETO,1.0,"","","2025-03-31"
"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 200 MM","Tomadas, interruptores e plugues",Materiais Elétricos,13217,AQUISIÇÃO DE TUBOS DE CONCRETO,1.0,"","","2025-03-31"
"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 300 MM",Aduela de Concreto,Infraestrutura,13217,AQUISIÇÃO DE TUBOS DE CONCRETO,1.0,"","","2025-03-31"
"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 400 MM",Aduela de Concreto,Infraestrutura,13217,AQUISIÇÃO DE TUBOS DE CONCRETO,1.0,"","","2025-03-31"
"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 600 MM",Aduela de Concreto,Infraestrutura,13217,AQUISIÇÃO DE TUBOS DE CONCRETO,1.0,"","","2025-03-31"
Curva de tubo,Sem Categoria,Outros,13218,"13218 - Camila ",1.0,,,"2025-03-31"
POSTE DE CONCRETO CÔNICO 12M 300 DAN TIPO R,Poste de Concreto,Infraestrutura,13219,Poste Conico - Guarujá - SP,3.0,Guarujá,SP,"2025-03-31"
Tela de Aço Soldada Nervurada,Sem Categoria,Outros,13220,"13220 - André ",1.0,,,"2025-04-01"
Escada de 6 degraus em alumínio,Escadas e Banquetas Domésticas,Cozinhas e Áreas de Serviço,13221,Escada 6 degraus - Condomínio Jangadeiros,1.0,Porto Alegre,RS,"2025-04-01"
"Tela de Aço soldada nervurada, CA-60, Q-196, (3,11 KG/M2), DIAMETRO DO FIO = 5,0MM, LARGURA = 2,45M, ESPACAMENTO DA MALHA = 10 X 10 CM","Tela, cerca e gabião em aço",Ferragens,13222,Tela - Rio de Janeiro - RJ,52.8,Rio de Janeiro,RJ,"2025-04-01"
"TELA DE ARAME GALVANIZADA QUADRANGULAR / LOSANGULAR, FIO 4,19 MM (8 BWG), MALHA 5 X 5 CM, H = 2 M",Cercados e Segurança,Construção Civil,13222,Tela - Rio de Janeiro - RJ,6.0,Rio de Janeiro,RJ,"2025-04-01"
"Mastro telescópio de inox, 4m, diâmetro 1""  ",Para Raios e SPDA,Materiais Elétricos,13223,Mastro Telescopio - Macaé - RJ,2.0,Macaé,RJ,"2025-04-01"
"Transformador de distribuição trifasico-1000kva-15kb (13.8kv) 380/220v- a óleo -bucha porcelana , construído e ensaiado de acordo com as normas NBR da ABNT ",Transformadores de Energia,Materiais Elétricos,13224,Transformador - Raposos - MG,2.0,Raposos,MG,"2025-04-01"
"Transformador de distribuição trifasico-2000kva-15kV (13.8kv) 380/220v- a óleo -bucha porcelana , construído e ensaiado de acordo com as normas NBR da ABNT",Transformadores de Energia,Materiais Elétricos,13224,Transformador - Raposos - MG,1.0,Raposos,MG,"2025-04-01"
Controlador de 12 saídas e trifásico,Sem Categoria,Outros,13225,"13225 - Maurício ",1.0,,,"2025-04-01"
"Massa asfáltica (CBUQ) usinado a quente para aplicação a frio preparado por agregados cap 50/70 modificado por aditivo retardado de cura. Podendo ser estocado por até 24 meses teor de betume de 5,0%, densidade aparente da massa mínima de 1,80 G/CM granulometria passante mínima 98% na peneira 3/8 - ideal para operação tapa buracos, pronto para uso sem necessidade de imprimação ou pintura de ligação. Podendo ser aplicado inclusive em períodos de chuva sem a perda de sua coesão e aderência ao pavimento antigo. Embalados em sacos de 25KG.",Manta e Produtos Asfálticos,Pavimentação,13226,Massa Asfaltica - Salvador do Sul - RS,200.0,Salvador do Sul,RS,"2025-04-01"
Parafuso estojo ;AI ASTM A193 gr B8M cl. 2 ;tam. 7/8pol - 9 UNC-2A ;comprimento 5pol ;c/2 porcas sextavadas pesadas ;padrão ASME B18.2.2 ;AI ASTM A194 gr 8M(AISI-316) ;,Parafusos e acessórios,Ferragens,13227,Parafuso - Niterói - RJ,6.0,Niterói,RJ,"2025-04-01"
"PERFIL CANALETA TIPO ""U"" EM AÇO INOXIDÁVEL COM ESPESSURA DE 2,0MM E COM AS SEGUINTES DIMENSÕES: 50MM DE ABAS LATERAIS E 50MM DE BASE ",Outros - Ferragens,Ferragens,13228,Perfil Canaleta - Cuiabá - MT,40.0,Cuiabá,MT,"2025-04-01"
GRADE GROSSA INSTALADA NA ENTRADA DA CAIXA DE GRADEAMENTO DA ESTAÇÃO ELEVATÓRIA,Outros - Ferragens,Ferragens,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
CESTO COM GRADE FINA INSTALADA NA SAÍDA DA CAIXA DE GRADEAMENTO DA ESTAÇÃO ELEVATÓRIA,Outros - Ferragens,Ferragens,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TAMPA QUADRADA EM FERRO FUNDIDO TIPO POÇO DE VISITA. COM A SEGUINTES DIMENSÕES (ABERTURA) 80CM X 80CM, PARA SER CHUMBADA NA LAJE DA ESTAÇÃO ELEVATÓRIA",Outros - Ferragens,Ferragens,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TAMPA RETANGULAR EM FERRO FUNDIDO TIPO POÇO DE VISITA. COM A SEGUINTES DIMENSÕES (ABERTURA) 110CM X 55CM, PARA SER CHUMBADA NA LAJE DA ESTAÇÃO ELEVATÓRIA",Outros - Ferragens,Ferragens,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TUBO EM PVC JEI COLETOR CORRUGADO OCRE (JUNTA ELÁSTICA), CONFORME NBR 21138-3 (NBR 7362), PARA REDE COLETORA DE ESGOTO, DN 150 MM, PONTA A BOLSA. INCLUINDO ANEL DE BORRACHA TIPO PERFILADO (1 UND POR PEÇA), ESPECÍFICO PARA TUBO COLETOR DE ESGOTO CORRUGADO. BITOLA 150MM COMPRIMENTO 6 M DIÂMETRO EXTERNO 160 ESPESSURA DA PAREDE 3,6 NECESSÁRIO USO DE PASTA LUBRIFICANTE SIM NORMA NBR 21138-3 (NBR 7362)",Infraestrutura,Materiais Elétricos,13228,Perfil Canaleta - Cuiabá - MT,414.0,Cuiabá,MT,"2025-04-01"
"TUBO EM PVC JEI COLETOR CORRUGADO OCRE (JUNTA ELÁSTICA), CONFORME NBR 21138-3 (NBR 7362), PARA REDE COLETORA DE ESGOTO, DN 200 MM, PONTA A BOLSA. INCLUINDO ANEL DE BORRACHA TIPO PERFILADO (1 UND POR PEÇA), ESPECÍFICO PARA TUBO COLETOR DE ESGOTO CORRUGADO. BITOLA 200 MM COMPRIMENTO 6 M DIÂMETRO EXTERNO 200 ESPESSURA DA PAREDE 3,6 NECESSÁRIO USO DE PASTA LUBRIFICANTE SIM NORMA NBR 21138-3 (NBR 7362)",Infraestrutura,Materiais Elétricos,13228,Perfil Canaleta - Cuiabá - MT,38.0,Cuiabá,MT,"2025-04-01"
"TUBO EM PVC JEI COLETOR CORRUGADO OCRE (JUNTA ELÁSTICA), CONFORME NBR 21138-3 (NBR 7362), PARA REDE COLETORA DE ESGOTO, DN 250 MM, PONTA A BOLSA. INCLUINDO ANEL DE BORRACHA TIPO PERFILADO (1 UND POR PEÇA), ESPECÍFICO PARA TUBO COLETOR DE ESGOTO CORRUGADO. BITOLA 250 MM COMPRIMENTO 6 M DIÂMETRO EXTERNO 250 ESPESSURA DA PAREDE 3,6 NECESSÁRIO USO DE PASTA LUBRIFICANTE SIM NORMA NBR 21138-3 (NBR 7362)",Infraestrutura,Materiais Elétricos,13228,Perfil Canaleta - Cuiabá - MT,108.0,Cuiabá,MT,"2025-04-01"
"TUBO EM PVC JEI COLETOR CORRUGADO OCRE (JUNTA ELÁSTICA), CONFORME NBR 21138-3 (NBR 7362), PARA REDE COLETORA DE ESGOTO, DN 300 MM, PONTA A BOLSA. INCLUINDO ANEL DE BORRACHA TIPO PERFILADO (1 UND POR PEÇA), ESPECÍFICO PARA TUBO COLETOR DE ESGOTO CORRUGADO BITOLA 300 MM COMPRIMENTO 6 M DIÂMETRO EXTERNO 315 ESPESSURA DA PAREDE 3,6 NECESSÁRIO USO DE PASTA LUBRIFICANTE SIM NORMA NBR 21138-3 (NBR 7362)",Infraestrutura,Materiais Elétricos,13228,Perfil Canaleta - Cuiabá - MT,1.0,Cuiabá,MT,"2025-04-01"
"TÊ PARA TUBO COLETOR DE ESGOTO, PVC, JEI, DN 300 MM (NBR 7362)",Sanitário,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"TÊ PARA TUBO COLETOR DE ESGOTO, PVC, JEI, DN 150 MM (NBR 7362)",Sanitário,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"PASTA LUBRIFICANTE PARA TUBOS E CONEXÕES COM JUNTA ELÁSTICA, PARA TUBOS EM PVC OU SIMILAR , BISNAGA DE 400 G",Acessórios e Conexões Elétricas,Materiais Elétricos,13228,Perfil Canaleta - Cuiabá - MT,145.0,Cuiabá,MT,"2025-04-01"
"BASE ARMADA DE CONCRETO PARA POÇO DE VISITA DE ESGOTO H=0,12M – CIRCULAR COM DIÂMETRO EXTERNO = 1,00M",Artefatos de Concreto,Infraestrutura,13228,Perfil Canaleta - Cuiabá - MT,106.0,Cuiabá,MT,"2025-04-01"
"ANEL DE CONCRETO ARMADO PARA POÇO DE VISITA, CLASSE PA-1, DIÂMETRO NOMINAL DE 800MM",Artefatos de Concreto,Infraestrutura,13228,Perfil Canaleta - Cuiabá - MT,153.0,Cuiabá,MT,"2025-04-01"
"LAJE TAMPA DE CONCRETO PARA POÇO DE VISITA DE ESGOTO ABERTURA CIRCULAR DIÂMETRO INTERNO = 0,60M",Artefatos de Concreto,Infraestrutura,13228,Perfil Canaleta - Cuiabá - MT,106.0,Cuiabá,MT,"2025-04-01"
"ADUELAS CELULARES PRÉ-MOLDADAS DE CONCRETO ARMADO TIPO 2 - SEÇÃO TRANSVERSAL INTERNA 1,50M X 1,50M – DESENHO 7.4 E 7.5 DO ÁLBUM DE PROJETOS DO DNIT. DEVEM ATENDER ÀS NORMAS TÉCNICAS DA ABNT, NBR 15396/17",Aduela de Concreto,Infraestrutura,13228,Perfil Canaleta - Cuiabá - MT,7.0,Cuiabá,MT,"2025-04-01"
"ADUELAS CELULARES PRÉ-MOLDADAS DE CONCRETO ARMADO TIPO 3 - SEÇÃO TRANSVERSAL INTERNA 2,00M X 2,00M – DESENHO 7.19 E 7.20 DO ÁLBUM DE PROJETOS DO DNIT. DEVEM ATENDER ÀS NORMAS TÉCNICAS DA ABNT, NBR 15396/17",Aduela de Concreto,Infraestrutura,13228,Perfil Canaleta - Cuiabá - MT,9.0,Cuiabá,MT,"2025-04-01"
"TAMPÃO DE FERRO FUNDIDO, ARTICULADO, DN 600 MM, CLASSE 400 COM ANEL ANTIRRUÍDO, CONFORME NBR-10160. COM INSCRIÇÃO EM RELEVO DO TIPO DE REDE ESGOTO",Sanitário,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,79.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGE E PONTA - DN 300, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 1000MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGE E PONTA - DN 150, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 1000MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"VÁLVULA DE GAVETA C/ FLANGES E CUNHA DE BORRACHA S/ VOLANTE - DN: 300 - CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Registros e Bases,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"VÁLVULA DE GAVETA C/ FLANGES E CUNHA DE BORRACHA S/ VOLANTE - DN: 150 - CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Registros e Bases,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TÊ COM FLANGES - DN 150, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"TÊ COM FLANGES - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"TÊ COM FLANGES - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"CURVA 90° COM FLANGE E PÉ - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"CURVA 90° COM FLANGE E PÉ - DN 50, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
"REDUÇÃO COM FLANGES - DN 100 X 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"REDUÇÃO COM FLANGES - DN 80 X 50, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 5400MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 4400MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 1500MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 700MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 700MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
"CURVA DE 90º COM FLANGES - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
"CURVA DE 90º COM FLANGES - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,8.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 400MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,6.0,Cuiabá,MT,"2025-04-01"
"VÁLVULA DE GAVETA C/ FLANGES E CUNHA DE BORRACHA S/ VOLANTE - DN: 100 - CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Registros e Bases,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"VÁLVULA DE GAVETA C/ FLANGES E CUNHA DE BORRACHA S/ VOLANTE - DN: 80 - CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Registros e Bases,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
"JUNTA DE DESMONTAGEM C/ FLANGES - DN: 100 - CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"JUNTA DE DESMONTAGEM C/ FLANGES - DN: 80 - CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 300MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,4.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 400MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 1500MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGES - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 1500MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGE E PONTA - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 1500MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"TUBO COM FLANGE E PONTA - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 1500MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"CURVA 90° COM BOLSAS - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"CURVA 90° COM BOLSAS - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"TUBO COM PONTA E PONTA - DN 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 300MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
"TUBO COM PONTA E PONTA - DN 80, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420 - COMPRIMENTO 300MM",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"REDUÇÃO COM PONTA E BOLSA - DN 100 X 150, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,3.0,Cuiabá,MT,"2025-04-01"
"REDUÇÃO COM PONTA E BOLSA - DN 80 X 100, CLASSE K7 - EM FERRO FUNDIDO DÚCTIL, CONFORME NORMA NBR 15420",Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
CONJUNTO DE PARAFUSO COM PORCA E ARRUELAS M16X80 (CADA CONJUNTO DEVE CONTER 1 PARAFUSO +1 PORCA + 2 ARRUELAS DE PRESSÃO),Ferragens para Fixar e Montar,Ferragens,13228,Perfil Canaleta - Cuiabá - MT,58.0,Cuiabá,MT,"2025-04-01"
CONJUNTO DE PARAFUSO COM PORCA E ARRUELAS M20X90 (CADA CONJUNTO DEVE CONTER 1 PARAFUSO +1 PORCA + 2 ARRUELAS DE PRESSÃO),Ferragens para Fixar e Montar,Ferragens,13228,Perfil Canaleta - Cuiabá - MT,425.0,Cuiabá,MT,"2025-04-01"
ARRUELA COM ALMA EMBORRACHADA DIÂMETRO Ø50MM,Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,5.0,Cuiabá,MT,"2025-04-01"
ARRUELA COM ALMA EMBORRACHADA DIÂMETRO Ø80MM,Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,32.0,Cuiabá,MT,"2025-04-01"
ARRUELA COM ALMA EMBORRACHADA DIÂMETRO Ø100MM,Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,14.0,Cuiabá,MT,"2025-04-01"
ARRUELA COM ALMA EMBORRACHADA DIÂMETRO Ø150MM,Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,2.0,Cuiabá,MT,"2025-04-01"
ARRUELA COM ALMA EMBORRACHADA DIÂMETRO Ø300MM,Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,1.0,Cuiabá,MT,"2025-04-01"
"TUBO PARA ESGOTO PRESSURIZADO COM RESISTÊNCIA 1 MPA, PVC, JEI, DN 150 MM (NBR 7665)",Sanitário,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,1000.0,Cuiabá,MT,"2025-04-01"
"CURVA LONGA PARA ESGOTO PRESSURIZADO COM RESISTÊNCIA 1 MPA, PVC, JEI, DN 150MM (NBR 7665)",Sanitário,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,4.0,Cuiabá,MT,"2025-04-01"
"TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 110MM X 6,6 MM PAREDE, (SRD 11 - PN 10 ) PARA EMISSÁRIO DE ESGOTO ( NBR 15561)",Sanitário,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,1176.0,Cuiabá,MT,"2025-04-01"
COTOVELO 90º DE COMPRESSÃO PP PARA PEAD DE 110MM,Canos e Conexões Hidráulicas,Materiais Hidráulicos,13228,Perfil Canaleta - Cuiabá - MT,4.0,Cuiabá,MT,"2025-04-01"
UNIÃO DE COMPRESSÃO PP PARA PEAD DE 110MM,Sem Categoria,Outros,13228,Perfil Canaleta - Cuiabá - MT,10.0,Cuiabá,MT,"2025-04-01"
Deck de pinus tratado,Sem Categoria,Outros,13229,"13229 - Lucivane",1.0,,,"2025-04-02"
Container 6m com ar condicionado,Conteineres,Ferragens,13230,Container - Tubarao  - ES,1.0,Serra,ES,"2025-04-02"
Container 12m com ar condicionado,Conteineres,Ferragens,13230,Container - Tubarao  - ES,1.0,Serra,ES,"2025-04-02"
Container 12m com ar condicionado,Conteineres,Ferragens,13231,Container - São Miguel dos Milagres - AL,1.0,São Miguel dos Milagres,AL,"2025-04-02"
Container 6m com ar condicionado,Conteineres,Ferragens,13231,Container - São Miguel dos Milagres - AL,1.0,São Miguel dos Milagres,AL,"2025-04-02"
Luva de PEAD DE25 mm eletrofusão,Canos e Conexões Hidráulicas,Materiais Hidráulicos,13232,Luva PEAD - Gravataí - RS,5.0,Gravataí,RS,"2025-04-02"
Cap de PEAD DE25 mm eletrofusão,Outros - Materiais Hidráulicos,Materiais Hidráulicos,13232,Luva PEAD - Gravataí - RS,1.0,Gravataí,RS,"2025-04-02"
